Datum,Ort,NS,NS_flag,LF,LF_flag,pH,pH_flag,NH4,NH4_flag,Na,Na_flag,K,K_flag,Ca,Ca_flag,Mg,Mg_flag,Cl,Cl_flag,NO3,NO3_flag,SO4,SO4_flag,Pb,Pb_flag,Cd,Cd_flag
2016-01-24,DR,3.1,1.0,8.5,1.0,5.1,1.0,0.206,1.0,0.212,1.0,0.023,1.0,0.192,1.0,0.035,1.0,0.3,1.0,1.302,1.0,0.417,1.0,,7.0,,7.0
2016-01-24,LI,2.1,1.0,19.1,1.0,5.03,1.0,0.818,1.0,0.222,1.0,0.248,1.0,0.415,1.0,0.106,1.0,0.39,1.0,4.007,1.0,1.12,1.0,,7.0,,7.0
2016-01-24,NH,5.2,1.0,7.0,1.0,6.74,1.0,0.32,1.0,0.32,1.0,0.03,1.0,0.57,1.0,0.1,1.0,0.31,1.0,0.84,1.0,0.37,1.0,0.000175,1.0,3.5e-05,1.0
2016-01-24,GS,8.4,1.0,4.17,1.0,5.49,1.0,0.01,1.0,0.135,1.0,0.019,1.0,0.149,1.0,0.02,1.0,0.208,1.0,0.337,1.0,0.231,1.0,,7.0,,7.0
2016-01-25,LI,3.0,1.0,19.9,1.0,4.93,1.0,0.751,1.0,0.217,1.0,0.206,1.0,0.416,1.0,0.107,1.0,0.393,1.0,3.981,1.0,1.121,1.0,,7.0,,7.0
2016-01-25,LU,8.1,1.0,7.85,1.0,5.01,1.0,0.124,1.0,0.177,1.0,0.024,1.0,0.079,1.0,0.037,1.0,0.249,1.0,0.952,1.0,0.342,1.0,,7.0,,7.0
2016-01-27,DR,3.0,1.0,17.39,1.0,4.99,1.0,0.825,1.0,0.282,1.0,0.066,1.0,0.419,1.0,0.078,1.0,0.467,1.0,3.81,1.0,0.938,1.0,,7.0,,7.0
2016-01-27,LI,0.3,1.0,23.1,1.0,4.58,1.0,0.356,1.0,0.341,1.0,0.189,1.0,0.571,1.0,0.112,1.0,0.501,1.0,4.355,1.0,1.183,1.0,,7.0,,7.0
2016-01-28,NB,3.6683997689197,1.0,12.7,1.0,5.07,1.0,0.629,1.0,0.294,1.0,0.025,1.0,0.19,1.0,0.057,1.0,0.53,1.0,2.56,1.0,0.64,1.0,,7.0,,7.0
2016-01-28,LU,4.2,1.0,11.62,1.0,5.63,1.0,0.699,1.0,0.228,1.0,0.07,1.0,0.337,1.0,0.049,1.0,0.347,1.0,2.624,1.0,0.691,1.0,,7.0,,7.0
2016-01-28,HF,3.466204506065858,1.0,16.9,1.0,6.85,1.0,0.336,1.0,0.416,1.0,0.0572,1.0,1.396,1.0,0.305,1.0,0.72,1.0,2.09,1.0,1.38,1.0,,7.0,,7.0
2016-01-28,NH,7.8,1.0,14.0,1.0,6.38,1.0,1.03,1.0,0.1,1.0,0.1,1.0,1.0,1.0,0.1,1.0,0.1,1.0,3.41,1.0,1.1,1.0,0.000175,1.0,3.5e-05,1.0
2016-01-28,OS,9.8,1.0,13.6,1.0,5.9,1.0,0.867,1.0,0.125,1.0,0.167,1.0,0.316,1.0,0.112,1.0,0.141,1.0,3.001,1.0,1.052,1.0,,7.0,,7.0
2016-01-28,GS,3.6,1.0,5.99,1.0,5.39,1.0,0.01,1.0,0.157,1.0,0.099,1.0,0.283,1.0,0.025,1.0,0.353,1.0,0.762,1.0,0.233,1.0,,7.0,,7.0
2016-01-28,LI,5.6,1.0,21.1,1.0,4.84,1.0,0.784,1.0,0.225,1.0,0.211,1.0,0.435,1.0,0.108,1.0,0.408,1.0,4.137,1.0,1.157,1.0,,7.0,,7.0
2016-01-29,WW,5.488157134604276,1.0,10.0,1.0,6.41,1.0,0.5785714285714285,1.0,0.1,1.0,0.51,1.0,0.75,1.0,0.22,1.0,0.1,1.0,1.5499999999999998,1.0,0.3,1.0,0.000175,1.0,0.0001,1.0
2016-01-29,HF,0.6932409012131716,1.0,,7.0,,7.0,0.373,1.0,,7.0,,7.0,,7.0,,7.0,0.17,1.0,1.82,1.0,0.59,1.0,,7.0,,7.0
2016-01-30,HF,28.30733679953784,1.0,3.2,1.0,6.56,1.0,0.06,1.0,0.025,1.0,0.025,1.0,0.272,1.0,0.044,1.0,0.05,1.0,0.34,1.0,0.15,1.0,,7.0,,7.0
2016-01-30,MB,1.7,1.0,17.32,1.0,5.1,1.0,1.321,1.0,0.263,1.0,0.154,1.0,0.237,1.0,0.041,1.0,0.457,1.0,3.738,1.0,0.927,1.0,,7.0,,7.0
2016-01-30,NH,8.7,1.0,12.0,1.0,6.44,1.0,0.45,1.0,0.37,1.0,0.1,1.0,1.3,1.0,0.1,1.0,0.47,1.0,2.57,1.0,0.57,1.0,0.0005,1.0,0.00038,1.0
2016-01-30,LU,6.5,1.0,4.3,1.0,5.42,1.0,0.123,1.0,0.033,1.0,0.012,1.0,0.144,1.0,0.025,1.0,0.031,1.0,0.809,1.0,0.156,1.0,,7.0,,7.0
2016-01-30,OS,7.0,1.0,9.04,1.0,6.13,1.0,0.809,1.0,0.06,1.0,0.092,1.0,0.121,1.0,0.042,1.0,0.068,1.0,1.564,1.0,0.798,1.0,,7.0,,7.0
2016-01-30,GS,24.0,1.0,2.59,1.0,5.51,1.0,0.01,1.0,0.017,1.0,0.011,1.0,0.087,1.0,0.01,1.0,0.04,1.0,0.235,1.0,0.021,1.0,,7.0,,7.0
2016-01-30,LI,1.0,1.0,18.62,1.0,4.68,1.0,0.207,1.0,0.245,1.0,0.03,1.0,0.274,1.0,0.079,1.0,0.39,1.0,2.368,1.0,0.626,1.0,,7.0,,7.0
2016-01-30,WW,31.7735413056037,1.0,3.0,1.0,6.2,1.0,0.0475714285714285,1.0,0.0335,1.0,0.3,1.0,0.33,1.0,0.1,1.0,0.0335,1.0,0.0885714285714285,1.0,0.1,1.0,0.000175,1.0,0.00046,1.0
2016-01-30,SO,3.5,1.0,3.0,1.0,5.58,1.0,0.033,1.0,0.035,1.0,0.01,1.0,0.184,1.0,0.014,1.0,0.045,1.0,0.196,1.0,0.094,1.0,0.00032,1.0,0.04,1.0
2016-01-31,LI,4.9,1.0,18.92,1.0,4.66,1.0,0.193,1.0,0.238,1.0,0.026,1.0,0.273,1.0,0.077,1.0,0.389,1.0,2.36,1.0,0.655,1.0,,7.0,,7.0
2016-01-31,OS,11.5,1.0,4.11,1.0,5.86,1.0,0.26,1.0,0.043,1.0,0.056,1.0,0.103,1.0,0.038,1.0,0.03,1.0,0.705,1.0,0.201,1.0,,7.0,,7.0
2016-01-31,NB,34.084344309647605,1.0,3.5,1.0,5.28,1.0,0.086,1.0,0.025,1.0,0.025,1.0,0.025,1.0,0.005,1.0,0.05,1.0,0.42,1.0,0.05,1.0,,7.0,,7.0
2016-01-31,HF,32.32235701906413,1.0,3.7,1.0,6.38,1.0,0.078,1.0,0.025,1.0,0.025,1.0,0.122,1.0,0.018,1.0,0.05,1.0,0.21,1.0,0.05,1.0,,7.0,,7.0
2016-01-31,MB,2.3,1.0,6.1,1.0,5.07,1.0,0.026,1.0,0.061,1.0,0.032,1.0,0.061,1.0,0.01,1.0,0.123,1.0,0.73,1.0,0.081,1.0,,7.0,,7.0
2016-01-31,NH,13.6,1.0,5.0,1.0,6.45,1.0,0.19,1.0,0.1,1.0,0.03,1.0,0.65,1.0,0.1,1.0,0.1,1.0,0.8,1.0,0.32,1.0,0.000175,1.0,3.5e-05,1.0
2016-01-31,SO,24.9,1.0,1.96,1.0,5.59,1.0,0.017,1.0,0.015,1.0,0.01,1.0,0.055,1.0,0.01,1.0,0.009,1.0,0.058,1.0,0.01,1.0,8e-05,1.0,0.02,1.0
2016-01-31,IV,4.043905257076834,1.0,14.6,1.0,6.18,1.0,1.5,1.0,0.073,1.0,0.1914,1.0,0.025,1.0,0.039,1.0,0.19,1.0,1.78,1.0,0.45,1.0,,7.0,,7.0
2016-01-31,GS,54.1,1.0,1.69,1.0,5.53,1.0,0.01,1.0,0.01,1.0,0.01,1.0,0.019,1.0,0.01,1.0,0.007,1.0,0.025,1.0,0.01,1.0,,7.0,,7.0
2016-01-31,LU,38.8,1.0,3.84,1.0,6.21,1.0,0.26,1.0,0.192,1.0,0.075,1.0,0.046,1.0,0.01,1.0,0.247,1.0,0.146,1.0,0.042,1.0,,7.0,,7.0
2016-01-31,DR,3.9,1.0,6.78,1.0,5.09,1.0,0.216,1.0,0.059,1.0,0.01,1.0,0.101,1.0,0.016,1.0,0.089,1.0,1.169,1.0,0.19,1.0,,7.0,,7.0
2016-02-01,DR,2.5,1.0,8.64,1.0,5.14,1.0,0.398,1.0,0.044,1.0,0.013,1.0,0.163,1.0,0.03,1.0,0.081,1.0,1.42,1.0,0.631,1.0,,7.0,,7.0
2016-02-01,OS,5.5,1.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0
2016-02-01,SO,4.4,1.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0
2016-02-01,LU,9.5,1.0,1.83,1.0,5.65,1.0,0.02,1.0,0.048,1.0,0.013,1.0,0.03,1.0,0.01,1.0,0.045,1.0,0.092,1.0,0.033,1.0,,7.0,,7.0
2016-02-02,MB,9.8,1.0,9.48,1.0,4.96,1.0,0.403,1.0,0.061,1.0,0.046,1.0,0.081,1.0,0.016,1.0,0.119,1.0,1.325,1.0,0.36,1.0,,7.0,,7.0
2016-02-02,LI,0.3,1.0,10.38,1.0,5.31,1.0,0.352,1.0,0.19,1.0,0.03,1.0,0.367,1.0,0.057,1.0,0.189,1.0,1.961,1.0,0.735,1.0,,7.0,,7.0
2016-02-02,NH,2.0,1.0,12.0,1.0,6.83,1.0,0.35,1.0,0.1,1.0,0.1,1.0,0.48,1.0,0.1,1.0,0.03,1.0,0.97,1.0,0.5,1.0,0.000175,1.0,3.5e-05,1.0
2016-02-02,HG,1.7,1.0,22.9,1.0,4.6,1.0,0.77,1.0,0.129,1.0,0.063,1.0,0.378,1.0,0.025,1.0,0.353,1.0,4.381,1.0,0.838,1.0,,7.0,,7.0
2016-02-02,GS,5.1,1.0,20.2,1.0,6.38,1.0,0.593,1.0,0.838,1.0,0.392,1.0,1.33,1.0,0.158,1.0,1.184,1.0,2.931,1.0,1.494,1.0,,7.0,,7.0
2016-02-02,WW,2.1663778162911616,1.0,14.0,1.0,6.6,1.0,0.45,1.0,0.34,1.0,1.1,1.0,1.3,1.0,0.41,1.0,0.64,1.0,3.277142857142857,1.0,0.59,1.0,0.000175,1.0,0.0001,1.0
2016-02-02,AF,12.6,1.0,7.13,1.0,5.11,1.0,0.16,1.0,0.056,1.0,0.057,1.0,0.167,1.0,0.031,1.0,0.085,1.0,1.181,1.0,0.264,1.0,,7.0,,7.0
2016-02-03,WW,10.687463893703065,1.0,6.0,1.0,6.51,1.0,0.1928571428571428,1.0,0.1,1.0,0.35,1.0,0.56,1.0,0.1,1.0,0.28,1.0,1.062857142857143,1.0,0.45,1.0,0.000175,1.0,3.5e-05,1.0
2016-02-03,GS,1.5,1.0,48.5,1.0,5.24,1.0,2.903,1.0,0.787,1.0,0.283,1.0,2.065,1.0,0.183,1.0,0.611,1.0,15.718,1.0,3.554,1.0,,7.0,,7.0
2016-02-03,NB,5.805892547660313,1.0,6.3,1.0,5.19,1.0,0.233,1.0,0.077,1.0,0.025,1.0,0.164,1.0,0.018,1.0,0.36,1.0,0.93,1.0,0.12,1.0,,7.0,,7.0
2016-02-03,HF,9.01213171577123,1.0,4.7,1.0,6.31,1.0,0.193,1.0,0.072,1.0,0.025,1.0,0.163,1.0,0.034,1.0,0.13,1.0,0.89,1.0,0.17,1.0,,7.0,,7.0
2016-02-03,SO,18.1,1.0,7.73,1.0,5.7,1.0,0.042,1.0,0.679,1.0,0.562,1.0,0.131,1.0,0.01,1.0,1.002,1.0,0.01,1.0,0.104,1.0,0.0002099999999999,1.0,0.34,1.0
2016-02-03,LU,20.8,1.0,8.27,1.0,5.0,1.0,0.166,1.0,0.075,1.0,0.013,1.0,0.19,1.0,0.021,1.0,0.118,1.0,1.573,1.0,0.159,1.0,,7.0,,7.0
2016-02-04,NH,3.2,1.0,9.0,1.0,6.16,1.0,0.77,1.0,0.1,1.0,0.1,1.0,0.51,1.0,0.1,1.0,0.03,1.0,2.75,1.0,0.48,1.0,0.000175,1.0,3.5e-05,1.0
2016-02-04,NB,9.156556903523976,1.0,18.5,1.0,4.48,1.0,0.337,1.0,0.096,1.0,0.0534,1.0,0.11,1.0,0.024,1.0,0.18,1.0,3.07,1.0,0.34,1.0,,7.0,,7.0
2016-02-04,HF,7.365684575389949,1.0,7.0,1.0,5.67,1.0,0.151,1.0,0.089,1.0,0.025,1.0,0.27,1.0,0.094,1.0,0.11,1.0,1.77,1.0,0.2,1.0,,7.0,,7.0
2016-02-04,LU,8.1,1.0,10.27,1.0,4.8,1.0,0.091,1.0,0.105,1.0,0.027,1.0,0.104,1.0,0.028,1.0,0.112,1.0,1.638,1.0,0.131,1.0,,7.0,,7.0
2016-02-04,LI,2.1,1.0,10.38,1.0,5.25,1.0,0.38,1.0,0.124,1.0,0.015,1.0,0.348,1.0,0.056,1.0,0.165,1.0,1.957,1.0,0.696,1.0,,7.0,,7.0
2016-02-04,IV,4.910456383593299,1.0,10.6,1.0,6.37,1.0,1.15,1.0,0.025,1.0,0.1001,1.0,0.025,1.0,0.031,1.0,0.11,1.0,1.49,1.0,0.21,1.0,,7.0,,7.0
2016-02-04,SO,27.0,1.0,2.61,1.0,5.47,1.0,0.014,1.0,0.021,1.0,0.01,1.0,0.056,1.0,0.01,1.0,0.027,1.0,0.211,1.0,0.01,1.0,8e-05,1.0,0.04,1.0
2016-02-04,OS,6.8,1.0,7.9,1.0,5.69,1.0,0.492,1.0,0.136,1.0,0.068,1.0,0.172,1.0,0.055,1.0,0.175,1.0,1.602,1.0,0.476,1.0,,7.0,,7.0
2016-02-05,SO,9.0,1.0,1.62,1.0,5.71,1.0,0.01,1.0,0.032,1.0,0.013,1.0,0.019,1.0,0.01,1.0,0.026,1.0,0.021,1.0,0.01,1.0,8e-05,1.0,0.03,1.0
2016-02-07,IV,8.665511265164646,1.0,4.8,1.0,6.26,1.0,0.357,1.0,0.025,1.0,0.084,1.0,0.118,1.0,0.053,1.0,0.05,1.0,0.65,1.0,0.05,1.0,,7.0,,7.0
2016-02-07,HF,1.2131715771230505,1.0,,7.0,,7.0,0.289,1.0,0.164,1.0,0.025,1.0,0.347,1.0,0.096,1.0,0.16,1.0,1.81,1.0,0.46,1.0,,7.0,,7.0
2016-02-07,SO,10.2,1.0,4.62,1.0,5.67,1.0,0.082,1.0,0.068,1.0,0.031,1.0,0.3,1.0,0.047,1.0,0.104,1.0,0.685,1.0,0.159,1.0,0.0020099999999999,1.0,0.28,1.0
2016-02-08,SO,20.4,1.0,2.57,1.0,5.87,1.0,0.012,1.0,0.034,1.0,0.01,1.0,0.253,1.0,0.026,1.0,0.036,1.0,0.234,1.0,0.094,1.0,0.00087,1.0,0.02,1.0
2016-02-08,DR,9.5,1.0,8.86,1.0,5.26,1.0,0.446,1.0,0.103,1.0,0.018,1.0,0.223,1.0,0.027,1.0,0.337,1.0,1.749,1.0,0.276,1.0,,7.0,,7.0
2016-02-08,LU,2.5,1.0,13.53,1.0,4.94,1.0,0.509,1.0,0.184,1.0,0.077,1.0,0.254,1.0,0.033,1.0,0.325,1.0,2.789,1.0,0.426,1.0,,7.0,,7.0
2016-02-08,HF,4.1016753321779325,1.0,4.9,1.0,5.77,1.0,0.169,1.0,0.053,1.0,0.025,1.0,0.184,1.0,0.05,1.0,0.1,1.0,1.03,1.0,0.18,1.0,,7.0,,7.0
2016-02-08,LI,4.0,1.0,13.61,1.0,4.72,1.0,0.098,1.0,0.087,1.0,0.014,1.0,0.327,1.0,0.053,1.0,0.157,1.0,1.854,1.0,0.684,1.0,,7.0,,7.0
2016-02-08,WW,2.253032928942808,1.0,6.0,1.0,6.43,1.0,0.1542857142857143,1.0,0.1,1.0,0.28,1.0,0.53,1.0,0.1,1.0,0.0335,1.0,0.9742857142857144,1.0,0.25,1.0,0.000175,1.0,0.0001,1.0
2016-02-08,IV,1.4442518775274409,1.0,4.5,1.0,6.17,1.0,0.314,1.0,0.025,1.0,0.0959,1.0,0.089,1.0,0.048,1.0,0.05,1.0,0.67,1.0,0.05,1.0,,7.0,,7.0
2016-02-09,LI,2.8,1.0,13.37,1.0,4.78,1.0,0.153,1.0,0.103,1.0,0.01,1.0,0.344,1.0,0.055,1.0,0.165,1.0,1.853,1.0,0.712,1.0,,7.0,,7.0
2016-02-09,HF,10.860774119006356,1.0,5.2,1.0,5.54,1.0,0.097,1.0,0.077,1.0,0.025,1.0,0.147,1.0,0.034,1.0,0.05,1.0,0.55,1.0,0.13,1.0,,7.0,,7.0
2016-02-09,WW,1.3864818024263432,1.0,,7.0,,7.0,1.1442857142857144,1.0,0.24,1.0,0.56,1.0,1.2,1.0,0.35,1.0,0.49,1.0,2.7457142857142856,1.0,0.53,1.0,0.000175,1.0,0.0001,1.0
2016-02-09,HG,6.4,1.0,6.67,1.0,5.32,1.0,0.307,1.0,0.058,1.0,0.03,1.0,0.126,1.0,0.01,1.0,0.095,1.0,0.994,1.0,0.335,1.0,,7.0,,7.0
2016-02-09,SO,24.3,1.0,2.4,1.0,5.53,1.0,0.026,1.0,0.02,1.0,0.01,1.0,0.071,1.0,0.01,1.0,0.017,1.0,0.191,1.0,0.01,1.0,0.0003599999999999,1.0,0.04,1.0
2016-02-09,AF,10.2,1.0,4.61,1.0,5.4,1.0,0.085,1.0,0.07,1.0,0.036,1.0,0.159,1.0,0.032,1.0,0.111,1.0,0.638,1.0,0.195,1.0,,7.0,,7.0
2016-02-09,DR,3.1,1.0,22.2,1.0,5.23,1.0,0.67,1.0,0.191,1.0,0.047,1.0,1.732,1.0,0.153,1.0,1.707,1.0,5.362,1.0,0.424,1.0,,7.0,,7.0
2016-02-09,OS,6.5,1.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0
2016-02-09,LU,9.0,1.0,3.49,1.0,5.26,1.0,0.015,1.0,0.044,1.0,0.01,1.0,0.047,1.0,0.01,1.0,0.045,1.0,0.411,1.0,0.056,1.0,,7.0,,7.0
2016-02-09,MB,12.5,1.0,4.22,1.0,6.27,1.0,0.056,1.0,0.03,1.0,0.02,1.0,0.566,1.0,0.1,1.0,0.054,1.0,0.29,1.0,0.071,1.0,,7.0,,7.0
2016-02-09,GS,1.5,1.0,6.16,1.0,5.31,1.0,0.01,1.0,0.235,1.0,0.11,1.0,0.196,1.0,0.025,1.0,0.238,1.0,0.955,1.0,0.231,1.0,,7.0,,7.0
2016-02-10,NB,6.556903523974582,1.0,8.9,1.0,4.88,1.0,0.273,1.0,0.149,1.0,0.025,1.0,0.101,1.0,0.03,1.0,0.28,1.0,1.66,1.0,0.19,1.0,,7.0,,7.0
2016-02-10,SO,12.4,1.0,2.04,1.0,5.71,1.0,0.01,1.0,0.023,1.0,0.01,1.0,0.13,1.0,0.019,1.0,0.014,1.0,0.206,1.0,0.01,1.0,0.00016,1.0,0.03,1.0
2016-02-10,HF,3.148469093009821,1.0,4.9,1.0,5.66,1.0,0.167,1.0,0.182,1.0,0.025,1.0,0.094,1.0,0.03,1.0,0.17,1.0,0.62,1.0,0.26,1.0,,7.0,,7.0
2016-02-10,LU,7.9,1.0,9.01,1.0,4.99,1.0,0.166,1.0,0.261,1.0,0.018,1.0,0.078,1.0,0.039,1.0,0.414,1.0,1.152,1.0,0.284,1.0,,7.0,,7.0
2016-02-10,OS,2.5,1.0,6.05,1.0,5.8,1.0,0.402,1.0,0.134,1.0,0.033,1.0,0.135,1.0,0.032,1.0,0.164,1.0,1.126,1.0,0.34,1.0,,7.0,,7.0
2016-02-10,LI,3.7,1.0,14.23,1.0,4.68,1.0,0.061,1.0,0.099,1.0,0.011,1.0,0.328,1.0,0.054,1.0,0.159,1.0,1.822,1.0,0.677,1.0,,7.0,,7.0
2016-02-11,MB,1.6,1.0,21.1,1.0,4.66,1.0,0.713,1.0,0.455,1.0,0.114,1.0,0.179,1.0,0.07,1.0,0.712,1.0,3.851,1.0,0.627,1.0,,7.0,,7.0
2016-02-11,IV,3.7550548815713465,1.0,5.2,1.0,6.19,1.0,0.489,1.0,0.025,1.0,0.0719,1.0,0.073,1.0,0.042,1.0,0.05,1.0,0.63,1.0,0.05,1.0,,7.0,,7.0
2016-02-11,LI,0.1,1.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0
2016-02-12,AF,8.6,1.0,4.12,1.0,5.25,1.0,0.062,1.0,0.02,1.0,0.012,1.0,0.073,1.0,0.015,1.0,0.023,1.0,0.508,1.0,0.084,1.0,,7.0,,7.0
2016-02-12,HF,2.715193529751589,1.0,5.2,1.0,5.61,1.0,0.096,1.0,0.171,1.0,0.025,1.0,0.119,1.0,0.036,1.0,0.17,1.0,0.83,1.0,0.24,1.0,,7.0,,7.0
2016-02-13,HG,2.0,1.0,12.25,1.0,5.1,1.0,0.521,1.0,0.174,1.0,0.047,1.0,0.265,1.0,0.018,1.0,0.314,1.0,2.193,1.0,0.589,1.0,,7.0,,7.0
2016-02-13,MB,4.5,1.0,8.77,1.0,5.0,1.0,0.217,1.0,0.191,1.0,0.052,1.0,0.103,1.0,0.039,1.0,0.242,1.0,1.115,1.0,0.331,1.0,,7.0,,7.0
2016-02-13,DR,2.6,1.0,9.05,1.0,5.2,1.0,0.397,1.0,0.144,1.0,0.011,1.0,0.205,1.0,0.027,1.0,0.251,1.0,1.665,1.0,0.547,1.0,,7.0,,7.0
2016-02-13,AF,3.2,1.0,4.77,1.0,6.13,1.0,0.047,1.0,0.06,1.0,0.026,1.0,0.448,1.0,0.049,1.0,0.117,1.0,0.578,1.0,0.129,1.0,,7.0,,7.0
2016-02-13,WW,3.466204506065858,1.0,10.0,1.0,6.15,1.0,0.3728571428571428,1.0,0.21,1.0,0.31,1.0,0.79,1.0,0.23,1.0,0.21,1.0,2.5685714285714285,1.0,0.39,1.0,0.000175,1.0,0.0001,1.0
2016-02-14,GS,0.5,1.0,16.57,1.0,4.85,1.0,0.07,1.0,0.622,1.0,0.508,1.0,0.377,1.0,0.062,1.0,0.868,1.0,2.809,1.0,0.545,1.0,,7.0,,7.0
2016-02-14,MB,1.1,1.0,20.2,1.0,4.5,1.0,0.334,1.0,0.128,1.0,0.079,1.0,0.179,1.0,0.052,1.0,0.255,1.0,3.297,1.0,0.363,1.0,,7.0,,7.0
2016-02-14,LI,0.4,1.0,12.72,1.0,4.86,1.0,0.192,1.0,0.142,1.0,0.01,1.0,0.368,1.0,0.056,1.0,0.174,1.0,1.889,1.0,0.736,1.0,,7.0,,7.0
2016-02-14,NH,4.0,1.0,24.0,1.0,6.23,1.0,1.41,1.0,0.55,1.0,0.25,1.0,1.8,1.0,0.21,1.0,0.58,1.0,4.43,1.0,1.6,1.0,0.000175,1.0,3.5e-05,1.0
2016-02-14,AF,11.7,1.0,9.49,1.0,4.83,1.0,0.14,1.0,0.039,1.0,0.035,1.0,0.085,1.0,0.019,1.0,0.067,1.0,1.339,1.0,0.262,1.0,,7.0,,7.0
2016-02-14,SO,5.3,1.0,2.11,1.0,5.68,1.0,0.01,1.0,0.024,1.0,0.01,1.0,0.047,1.0,0.01,1.0,0.008,1.0,0.124,1.0,0.01,1.0,0.00015,1.0,0.06,1.0
2016-02-14,HF,0.924321201617562,1.0,,7.0,,7.0,0.405,1.0,0.288,1.0,0.0525,1.0,0.174,1.0,0.057,1.0,0.38,1.0,1.46,1.0,0.37,1.0,,7.0,,7.0
2016-02-15,HF,0.1444251877527441,1.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0,,7.0
2016-02-15,AF,4.1,1.0,11.17,1.0,5.16,1.0,0.286,1.0,0.111,1.0,0.046,1.0,0.584,1.0,0.049,1.0,0.205,1.0,1.876,1.0,0.976,1.0,,7.0,,7.0
2016-02-15,NH,4.3,1.0,23.0,1.0,6.16,1.0,2.31,1.0,0.1,1.0,0.1,1.0,0.81,1.0,0.1,1.0,0.1,1.0,7.09,1.0,1.4,1.0,0.000175,1.0,0.00041,1.0
2016-02-15,LU,4.4,1.0,33.2,1.0,4.32,1.0,0.989,1.0,0.086,1.0,0.062,1.0,0.176,1.0,0.035,1.0,0.132,1.0,6.084,1.0,1.115,1.0,,7.0,,7.0
2016-02-15,HG,3.5,1.0,15.54,1.0,5.28,1.0,0.813,1.0,0.084,1.0,0.056,1.0,0.642,1.0,0.046,1.0,0.208,1.0,3.497,1.0,1.175,1.0,,7.0,,7.0
2016-02-15,SO,8.6,1.0,2.06,1.0,5.51,1.0,0.01,1.0,0.011,1.0,0.01,1.0,0.048,1.0,0.01,1.0,0.014,1.0,0.154,1.0,0.01,1.0,0.00035,1.0,0.01,1.0
2016-02-15,MB,0.5,1.0,35.5,1.0,4.17,1.0,0.164,1.0,0.081,1.0,0.029,1.0,0.251,1.0,0.04,1.0,0.254,1.0,4.929,1.0,0.596,1.0,,7.0,,7.0
2016-02-16,OS,1.4,1.0,10.43,1.0,5.86,1.0,0.561,1.0,0.097,1.0,0.108,1.0,0.454,1.0,0.064,1.0,0.109,1.0,2.262,1.0,0.892,1.0,,7.0,,7.0
2016-02-16,DR,2.1,1.0,76.0,1.0,5.67,1.0,2.455,1.0,2.708,1.0,0.295,1.0,5.891,1.0,0.565,1.0,7.01,1.0,10.924,1.0,11.697,1.0,,7.0,,7.0
2016-02-16,IV,10.109763142692088,1.0,2.6,1.0,6.02,1.0,0.161,1.0,0.025,1.0,0.025,1.0,0.065,1.0,0.025,1.0,0.05,1.0,0.32,1.0,0.05,1.0,,7.0,,7.0
2016-02-16,HG,12.0,1.0,9.16,1.0,5.54,1.0,0.241,1.0,0.121,1.0,0.027,1.0,0.598,1.0,0.048,1.0,0.259,1.0,1.289,1.0,1.025,1.0,,7.0,,7.0
2016-02-16,LU,2.3,1.0,14.1,1.0,5.13,1.0,0.504,1.0,0.207,1.0,0.096,1.0,0.509,1.0,0.05,1.0,0.351,1.0,2.613,1.0,1.146,1.0,,7.0,,7.0
2016-02-16,SO,2.8,1.0,2.71,1.0,5.6,1.0,0.051,1.0,0.043,1.0,0.015,1.0,0.093,1.0,0.01,1.0,0.03,1.0,0.235,1.0,0.057,1.0,0.00146,1.0,0.1,1.0
2016-02-16,MB,5.6,1.0,30.9,1.0,4.67,1.0,0.663,1.0,0.663,1.0,0.103,1.0,1.685,1.0,0.163,1.0,1.251,1.0,3.826,1.0,4.265,1.0,,7.0,,7.0
2016-02-16,NB,8.607741190063548,1.0,14.4,1.0,4.8,1.0,0.646,1.0,0.116,1.0,0.025,1.0,0.116,1.0,0.03,1.0,0.18,1.0,3.17,1.0,0.44,1.0,,7.0,,7.0
2016-02-16,AF,12.6,1.0,14.45,1.0,5.59,1.0,0.076,1.0,0.382,1.0,0.051,1.0,1.28,1.0,0.104,1.0,0.731,1.0,1.564,1.0,2.146,1.0,,7.0,,7.0
2016-02-17,MB,7.2,1.0,15.98,1.0,6.22,1.0,0.303,1.0,0.333,1.0,0.069,1.0,1.694,1.0,0.126,1.0,0.895,1.0,1.7,1.0,1.726,1.0,,7.0,,7.0
2016-02-17,SO,2.5,1.0,2.41,1.0,5.56,1.0,0.016,1.0,0.021,1.0,0.01,1.0,0.113,1.0,0.01,1.0,0.028,1.0,0.138,1.0,0.064,1.0,0.00031,1.0,0.02,1.0
